Date,ASML,SHELL,JPM,STOXX50,SP500,EURUSD,EURIBOR3M,JPM_EUR,SP500_EUR
2017-06-02,109.7915878295898,15.25531768798828,65.35377502441406,3591.820068359375,2439.070068359375,1.121579170227051,-0.329,58.26942650083625,2174.67489866597
2017-06-05,109.1455001831055,15.33198833465576,65.47239685058594,3591.820068359375,2436.10009765625,1.128082513809204,-0.329,58.03865945010072,2159.5052381675996
2017-06-06,108.9147262573242,15.30004119873047,65.60684967041016,3554.179931640625,2429.330078125,1.125682473182678,-0.329,58.281843444641915,2158.0953208381025
2017-06-07,109.6531524658203,15.21058559417725,66.35810089111328,3548.840087890625,2433.139892578125,1.12714159488678,-0.329,58.87290575748726,2158.681663081142
2017-06-08,110.3915405273438,15.18822193145752,67.18058013916016,3563.8798828125,2433.7900390625,1.125517725944519,-0.33,59.6886024898303,2162.37379737409
2017-06-09,110.66845703125,15.30962562561035,68.77012634277344,3586.070068359375,2431.77001953125,1.118480563163757,-0.331,61.485311955934975,2174.1728015842273
2017-06-12,106.3303146362305,15.40227794647217,68.78594207763672,3543.949951171875,2429.389892578125,1.120197176933289,-0.331,61.405209273914394,2168.716314059058
2017-06-13,107.7148208618164,15.4693660736084,69.0152816772461,3557.8701171875,2440.35009765625,1.119620203971863,-0.331,61.641690130647646,2179.623133808309
2017-06-14,107.7148208618164,15.22336196899414,68.8729476928711,3547.14990234375,2437.919921875,1.120887756347656,-0.331,61.44499955757333,2174.990232580301
2017-06-15,105.7765197753906,15.22016906738281,68.46171569824219,3525.4599609375,2432.4599609375,1.121579170227051,-0.329,61.04046643839052,2168.7813268189316
2017-06-16,107.0687026977539,15.43741893768311,68.15328216552734,3543.8798828125,2433.14990234375,1.114690542221069,-0.329,61.14098898670926,2182.8030383173377
2017-06-19,108.407096862793,15.53326225280762,69.64794921875,3579.580078125,2453.4599609375,1.120824933052063,-0.329,62.13989996555047,2188.9769656146073
2017-06-20,107.2071685791016,15.17544174194336,69.21300506591797,3560.659912109375,2437.030029296875,1.114454507827759,-0.329,62.104827590338004,2186.7469799615387
2017-06-21,107.8071212768555,15.01569652557373,68.89665985107422,3554.35009765625,2435.610107421875,1.113697409629822,-0.329,61.862997305501985,2186.958581713357
2017-06-22,108.2686386108398,15.0252857208252,68.8176040649414,3555.760009765625,2434.5,1.116719603538513,-0.33,61.62478373880185,2180.0459061396245
2017-06-23,110.7607574462891,15.04445266723633,68.69104766845703,3543.679931640625,2438.300048828125,1.114964008331299,-0.331,61.60830946575834,2186.886778952968
2017-06-26,110.3915405273438,15.0252857208252,68.9915542602539,3561.760009765625,2439.070068359375,1.11988353729248,-0.331,61.60600809174622,2177.967607467707
2017-06-27,109.4685287475586,15.10515880584717,69.63213348388672,3538.320068359375,2419.3798828125,1.118355631828308,-0.331,62.262961353403156,2163.3367901561455
